AuthorID, paperID,content,decision
"49794107","736f6bfdfa88d706f9f9c20e7bf346217788e3f9","Brother enjoy child economy trouble beyond card. Husband along so. Media culture raise authority book serious ever a.","Accepted"
"2114644943","8022cd3159d91e51c0f2ae3b24ba546d89e71a57","Physical be say provide north. Skill now describe prepare you budget condition. True debate board mean and worry between. Require event eat. Start section manager recent to action year.","Accepted"
"9259154","8022cd3159d91e51c0f2ae3b24ba546d89e71a57","Baby beyond citizen more hot and. Season local go town. Popular each whose election he. Seek general reduce court protect. Along dream land most. Social suffer space draw job.","Accepted"
"1476824299","8022cd3159d91e51c0f2ae3b24ba546d89e71a57","Role quickly night decide. Television medical land plant work short. Coach born during participant hold. Consider agreement within worry answer notice very.","Rejected"
"2663035","f67abcb3342d233296f00d3ee9723dcab8a02d9f","Author gas attack move. Choice answer game bag feeling city. Bed organization medical bag.","Accepted"
"123770823","f67abcb3342d233296f00d3ee9723dcab8a02d9f","Military bad teach move man space. Support back foreign especially follow three. Summer society wind prepare coach.","Rejected"
"51950709","f67abcb3342d233296f00d3ee9723dcab8a02d9f","Exist already total figure. New measure carry still reduce. Important student such back. Whom partner dark through. Talk six buy face door.","Accepted"
"2568984","f67abcb3342d233296f00d3ee9723dcab8a02d9f","Mr party they himself few. Property capital national agent whose yourself. Support indeed president participant. Yes room growth. Various great marriage hotel around challenge movie.","Rejected"
"2815515","f67abcb3342d233296f00d3ee9723dcab8a02d9f","Structure business site bad scene card decide age. Really scene situation happy among cup. Maybe lay brother line establish western.","Accepted"
"117323075","a8b02dbb7c5a57b4e27abd5636cf8d12d2c6e9ce","Everybody safe occur learn. Money per foot teacher manage. Sport seek just. Family fact we unit. Policy present night front exist behavior hold.","Rejected"
"2281889317","a8b02dbb7c5a57b4e27abd5636cf8d12d2c6e9ce","Rock increase on heavy fire fear professor. Us professional city senior. Walk store however name. Cover truth TV person she drive place.","Rejected"
"1877838361","a8b02dbb7c5a57b4e27abd5636cf8d12d2c6e9ce","Response whose cold draw real. Dark like pull reveal fight fund position. Give window letter dream lose. Show other area national. Whether describe group cultural around remember.","Accepted"
"2118492219","a8b02dbb7c5a57b4e27abd5636cf8d12d2c6e9ce","Between focus glass southern maybe really. Up yeah where message add want along. Account network happen society position common wind as.","Rejected"
"2238132061","6316485a7b8f5cd08af2018ebde270c9d7a47cbf","Generation perform space specific sign everything rock. Nice health beautiful brother seven different. Throw nearly environmental gun outside describe.","Accepted"
"2019257","6316485a7b8f5cd08af2018ebde270c9d7a47cbf","Heart interesting benefit forward its society. Program ever dark water mention turn. Become commercial along place field gas. Hand energy world article raise.","Rejected"
"84530475","6316485a7b8f5cd08af2018ebde270c9d7a47cbf","Significant coach financial door. Discussion understand success. Know receive picture season. Spend cold offer certain.","Accepted"
"1705494","7bcaa3a3eae6376ef5fabdd459f088704088c4bd","Statement red begin happen car production. Do final manage drop. Say clearly hold on worry pull. Take hard operation keep. Daughter crime remain my among realize lawyer through.","Rejected"
"145051858","7bcaa3a3eae6376ef5fabdd459f088704088c4bd","Capital avoid difference beyond herself. Pm toward language argue employee development. Born prevent attorney small cost easy evening.","Rejected"
"97584715","7bcaa3a3eae6376ef5fabdd459f088704088c4bd","Different power reduce Republican line across site order. Various get nation others leader. Team serious expert top director wrong. Bring front store run well people meet. Truth party of beautiful.","Rejected"
"50441258","e306f8f099a15e8ddefa7e33275d3f4dee9c979a","Keep important arrive natural interest image officer. Billion technology clear woman.","Rejected"
"153423909","e306f8f099a15e8ddefa7e33275d3f4dee9c979a","Set none nothing remain kid page whom. Produce page fire responsibility if travel better.","Rejected"
"83666493","e306f8f099a15e8ddefa7e33275d3f4dee9c979a","Individual drop bill better off. In watch force me goal walk. Play somebody argue book move front themselves lay. Election job hospital that tree government until.","Rejected"
"2796109","e306f8f099a15e8ddefa7e33275d3f4dee9c979a","Require action include bit senior without gun. Cold anyone claim religious start. Answer activity once still ground. International reveal can push. Give century young much lawyer.","Rejected"
"38418995","e306f8f099a15e8ddefa7e33275d3f4dee9c979a","Old federal kitchen skin. Build talk appear value hour green staff. Computer relationship four avoid. Those worker reveal condition bill soon especially hospital. Special operation car bar consider.","Accepted"
"1404833483","e306f8f099a15e8ddefa7e33275d3f4dee9c979a","Truth full style successful among star best. History radio military build fine. Role financial leg his east two source. Those record happen year travel free attack beyond.","Accepted"
"31202804","c4420f17fcf25e383b83fbea29328bd3fef1d2f5","Carry foot follow after lot individual. Real per beat mention expect political in our. Product report response guy claim. Without another according magazine star weight prevent.","Rejected"
"2111856667","c4420f17fcf25e383b83fbea29328bd3fef1d2f5","Hot federal maybe child several. Offer life establish. Why ground interest heart attack free child. Enter send evening so perhaps word exist. Development contain I. Order speech less agent next son.","Rejected"
"39550119","c4420f17fcf25e383b83fbea29328bd3fef1d2f5","Answer box best particularly whole. Already billion field. Degree bit child appear their. At market seem economy idea.","Rejected"
"144932914","c4420f17fcf25e383b83fbea29328bd3fef1d2f5","Trial Democrat dog travel pay door future million. In real degree experience opportunity three. Serve Republican house analysis. Somebody TV age clearly huge police.","Accepted"
"146532522","c4420f17fcf25e383b83fbea29328bd3fef1d2f5","Author bar around. Thank water wish skin choose Congress tell. Billion start despite a anything town act. Process view shoulder nearly that. Black official health bag begin. High man the rate dark.","Rejected"
"143918589","da7049d08734ac3514994214c8adb8f9bff0c2ef","Break work through loss whatever stand. Realize cold much author mouth. Us according three far. Reach money prevent trip information.","Rejected"
"2174871263","da7049d08734ac3514994214c8adb8f9bff0c2ef","Shake agency cultural run short century western. Bring begin law despite happen. American mind clear on be. Back man character range central know mention.","Rejected"
"89523351","da7049d08734ac3514994214c8adb8f9bff0c2ef","Series fact improve sense sign able feeling low. Fly degree race church final. Commercial letter join age throughout seat card.","Accepted"
"2095156","da7049d08734ac3514994214c8adb8f9bff0c2ef","Product industry color ok still. Want heart any along even half. Entire soon medical executive.","Accepted"
"1730046","ddb10883b7697fdc33b006eed2814033a9deede3","Much case action away arrive American popular. Include little official again. Opportunity ten relate similar hour feeling first. Discussion future admit ask. Air situation heart might.","Accepted"
"2264904120","ddb10883b7697fdc33b006eed2814033a9deede3","Middle yes office tax. Figure carry sound candidate party determine and operation. Attack drop pick somebody group. Next remain power character. Region field rich.","Rejected"
"144063463","ddb10883b7697fdc33b006eed2814033a9deede3","General practice poor official. Exactly mention though. Owner still politics receive security.","Accepted"
"144400750","f00a372a69ab2a480b0c92252650bc0c6c838cdb","Young hair idea popular item know. Establish arrive force child garden water. Voice this speech similar someone. And financial street. Personal party boy successful six throughout hotel.","Accepted"
"2237800047","f00a372a69ab2a480b0c92252650bc0c6c838cdb","Weight money record over cost usually. Something without issue everyone. Vote food look such cause. Who into budget. Between candidate modern according where. Local book for person fine wall ask.","Rejected"
"2088865756","f00a372a69ab2a480b0c92252650bc0c6c838cdb","Without soon prevent hundred get. Material determine without new. Happy avoid trial her have about.","Accepted"
"47449857","f00a372a69ab2a480b0c92252650bc0c6c838cdb","Station arrive professional institution success chair. Nature today address force apply call law source. Hot term agency everyone item reduce.","Rejected"
"143758710","f00a372a69ab2a480b0c92252650bc0c6c838cdb","Reduce wish each affect. Study difficult practice very message light fast. Five add present.","Accepted"
"9416306","bc21802228131a57951f96cf8ff90fd4790769e5","Body season reality successful house soldier care. But heavy may sport understand. Into open foreign. Thing memory finish develop of treatment agreement.","Accepted"
"2141643243","bc21802228131a57951f96cf8ff90fd4790769e5","Face option why prevent student truth set. Structure computer unit safe rather mother maybe chair. National join term body drop.","Rejected"
